Name,Total,Ticket_Value,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type
2015年内蒙古自治区政府一般债券(三期),88.0000,88.00,88.00,7,3.54,07.06,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2015年内蒙古自治区政府一般债券(四期),74.0000,100.00,100.00,10,3.61,07.06,银行间,内蒙古自治区政府,半年付,荷兰式招标,固定
2015年内蒙古自治区政府一般债券(五期),42.4000,100.00,100.00,3,3.14,09.09,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2015年内蒙古自治区政府一般债券(六期),127.2000,100.00,100.00,5,3.35,09.09,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2015年内蒙古自治区政府一般债券(七期),127.2000,100.00,100.00,7,3.53,9.9,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2015年内蒙古自治区政府一般债券(八期),127.2000,100.00,100.00,10,3.52,9.9,银行间,内蒙古自治区政府,半年付,荷兰式招标,固定
2015年内蒙古自治区政府专项债券(一期),11.6507,100.00,100.00,3,3.14,9.9,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2015年内蒙古自治区政府专项债券(二期),44.7000,100.00,100.00,5,3.35,9.9,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2015年内蒙古自治区政府专项债券(三期),22.3000,100.00,100.00,7,3.53,9.9,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2015年内蒙古自治区政府专项债券(四期),33.5000,100.00,100.00,10,3.52,9.9,银行间,内蒙古自治区政府,半年付,荷兰式招标,固定
2015年辽宁省政府一般债券(一期),73.0000,100.00,100.00,3,2.92,06.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2015年辽宁省政府一般债券(二期),109.0000,100.00,100.00,5,3.26,06.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2015年辽宁省政府一般债券(三期),109.0000,109.00,109.00,7,3.54,06.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2015年辽宁省政府一般债券(四期),73.0000,100.00,100.00,10,3.62,06.23,银行间,辽宁省政府,半年付,荷兰式招标,固定
2015年辽宁省政府一般债券(五期),68.0000,100.00,100.00,3,3.17,08.10,银行间,辽宁省政府,年付,荷兰式招标,固定
2015年辽宁省政府一般债券(六期),68.0000,100.00,100.00,5,3.48,08.10,银行间,辽宁省政府,年付,荷兰式招标,固定
2015年辽宁省政府一般债券(七期),68.0000,100.00,100.00,7,3.75,08.10,银行间,辽宁省政府,年付,荷兰式招标,固定
2015年辽宁省政府一般债券(八期),24.7161,100.00,100.00,10,3.67,08.10,银行间,辽宁省政府,半年付,荷兰式招标,固定
2015年辽宁省政府专项债券(一期),5.5000,100.00,100.00,5,3.48,8.10,银行间,辽宁省政府,年付,荷兰式招标,固定
2015年辽宁省政府专项债券(二期),4.0000,100.00,100.00,10,3.99,08.10,银行间,辽宁省政府,半年付,荷兰式招标,固定
2015年大连市政府一般债券(一期),12.7000,100.00,100.00,3,2.88,07.03,银行间,大连市政府,年付,荷兰式招标,固定
2015年大连市政府一般债券(二期),19.0000,100.00,100.00,5,3.21,07.03,银行间,大连市政府,年付,荷兰式招标,固定
2015年大连市政府一般债券(三期),19.0000,100.00,100.00,7,3.54,07.03,银行间,大连市政府,年付,荷兰式招标,固定
2015年大连市政府一般债券(四期),12.6000,100.00,100.00,10,3.6,07.03,银行间,大连市政府,半年付,荷兰式招标,固定
2015年大连市政府专项债券(一期),1.7000,100.00,100.00,3,2.88,07.03,银行间,大连市政府,年付,荷兰式招标,固定
2015年大连市政府专项债券(二期),2.4000,100.00,100.00,5,3.21,07.03,银行间,大连市政府,年付,荷兰式招标,固定
2015年大连市政府专项债券(三期),2.4000,100.00,100.00,7,3.54,07.03,银行间,大连市政府,年付,荷兰式招标,固定
2015年大连市政府专项债券(四期),1.6000,100.00,100.00,10,3.6,07.03,银行间,大连市政府,半年付,荷兰式招标,固定
2015年吉林省政府一般债券(一期),22.9000,100.00,100.00,3,2.87,06.12,银行间,吉林省政府,年付,荷兰式招标,固定
2015年吉林省政府一般债券(二期),68.7000,100.00,100.00,5,3.25,06.12,银行间,吉林省政府,年付,荷兰式招标,固定
2015年吉林省政府一般债券(三期),68.7000,100.00,100.00,7,3.52,06.12,银行间,吉林省政府,年付,荷兰式招标,固定
2015年吉林省政府一般债券(四期),68.7000,100.00,100.00,10,3.58,06.12,银行间,吉林省政府,半年付,荷兰式招标,固定
2015年黑龙江省政府一般债券(一期),45.5000,100.00,100.00,3,2.85,07.28,银行间,黑龙江省政府,年付,荷兰式招标,固定
2015年黑龙江省政府一般债券(二期),54.6000,54.60,54.60,5,3.17,07.28,银行间,黑龙江省政府,年付,荷兰式招标,固定
2015年黑龙江省政府一般债券(三期),28.0000,100.00,100.00,7,3.45,07.28,银行间,黑龙江省政府,年付,荷兰式招标,固定
2015年黑龙江省政府一般债券(四期),54.0000,100.00,100.00,10,3.5,07.28,银行间,黑龙江省政府,半年付,荷兰式招标,固定
2015年黑龙江省政府专项债券(一期),17.9000,100.00,100.00,5,3.16,07.28,银行间,黑龙江省政府,年付,荷兰式招标,固定
2015年黑龙江省政府专项债券(二期),6.8000,100.00,100.00,7,3.45,07.28,银行间,黑龙江省政府,年付,荷兰式招标,固定
2015年黑龙江省政府专项债券(三期),11.0000,100.00,100.00,10,3.49,07.28,银行间,黑龙江省政府,半年付,荷兰式招标,固定
2015年上海市政府一般债券(一期),38.5000,100.00,100.00,3,2.88,08.07,银行间,上海市政府,年付,荷兰式招标,固定
2015年上海市政府一般债券(二期),116.1000,100.00,100.00,5,3.19,08.07,银行间,上海市政府,年付,荷兰式招标,固定
2015年上海市政府一般债券(三期),116.1000,100.00,100.00,7,3.45,08.07,银行间,上海市政府,年付,荷兰式招标,固定
2015年上海市政府一般债券(四期),116.1000,100.00,100.00,10,3.47,08.07,银行间,上海市政府,半年付,荷兰式招标,固定
2015年上海市政府专项债券(一期),47.0000,100.00,100.00,5,3.19,08.07,银行间,上海市政府,年付,荷兰式招标,固定
2015年江苏省第一批政府一般债券(一期),104.4000,100.00,100.00,3,2.94,05.19,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府一般债券(二期),156.6000,100.00,100.00,5,3.12,05.19,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府一般债券(三期),156.6000,100.00,100.00,7,3.41,05.19,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府一般债券(四期),104.4000,100.00,100.00,10,3.41,05.19,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府专项债券(一期),3.2100,100.00,100.00,5,3.21,06.26,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府专项债券(二期),16.8000,100.00,100.00,7,3.52,06.26,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府专项债券(三期),25.2000,100.00,100.00,10,3.59,06.26,银行间,江苏省政府,半年付,荷兰式招标,固定
2015年江苏省政府一般债券(五期),94.6000,94.60,94.60,3,3.26,9.11,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府一般债券(六期),141.9000,100.00,100.00,5,3.47,9.11,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府一般债券(七期),141.9000,100.00,100.00,7,3.64,9.11,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府一般债券(八期),94.6000,100.00,100.00,10,3.63,9.11,银行间,江苏省政府,半年付,荷兰式招标,固定
2015年江苏省政府专项债券(四期),65.1688,100.00,100.00,3,3.27,9.11,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府专项债券(五期),97.4000,100.00,100.00,5,3.47,9.11,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府专项债券(六期),97.4000,97.40,97.40,7,3.64,9.11,银行间,江苏省政府,年付,荷兰式招标,固定
2015年江苏省政府专项债券(七期),65.0000,100.00,100.00,10,3.63,9.11,银行间,江苏省政府,半年付,荷兰式招标,固定
2015年浙江省政府一般债券(一期),40.0000,100.00,100.00,3,2.88,06.10,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府一般债券(二期),120.0000,100.00,100.00,5,3.26,06.10,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府一般债券(三期),120.0000,100.00,100.00,7,3.54,06.10,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府一般债券(四期),120.0000,100.00,100.00,10,3.59,06.10,银行间,浙江省政府,半年付,荷兰式招标,固定
2015年浙江省政府一般债券(五期),23.3000,100.00,100.00,3,2.98,9.18,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府一般债券(六期),69.9000,100.00,100.00,5,3.27,9.18,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府一般债券(七期),69.9000,100.00,100.00,7,3.38,9.18,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府一般债券(八期),69.9000,100.00,100.00,10,3.43,9.18,银行间,浙江省政府,半年付,荷兰式招标,固定
2015年浙江省政府专项债券(一期),43.1000,100.00,100.00,3,2.98,9.18,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府专项债券(二期),65.4000,100.00,100.00,5,3.17,9.18,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府专项债券(三期),43.1000,100.00,100.00,7,3.34,9.18,银行间,浙江省政府,年付,荷兰式招标,固定
2015年浙江省政府专项债券(四期),65.4000,100.00,100.00,10,3.33,9.18,银行间,浙江省政府,半年付,荷兰式招标,固定
2015年宁波市政府一般债券(一期),29.2000,100.00,100.00,3,2.84,07.13,银行间,宁波市政府,年付,荷兰式招标,固定
2015年宁波市政府一般债券(二期),44.1000,100.00,100.00,5,3.13,07.13,银行间,宁波市政府,年付,荷兰式招标,固定
2015年宁波市政府一般债券(三期),29.9000,100.00,100.00,7,3.46,07.13,银行间,宁波市政府,年付,荷兰式招标,固定
2015年宁波市政府一般债券(四期),43.8000,100.00,100.00,100,3.47,07.13,银行间,宁波市政府,半年付,荷兰式招标,固定
2015年宁波市政府专项债券(一期),14.2000,100.00,100.00,3,2.84,07.13,银行间,宁波市政府,年付,荷兰式招标,固定
2015年宁波市政府专项债券(二期),15.0000,100.00,100.00,5,3.13,07.13,银行间,宁波市政府,年付,荷兰式招标,固定
2015年宁波市政府专项债券(三期),12.2000,100.00,100.00,7,3.46,07.13,银行间,宁波市政府,年付,荷兰式招标,固定
2015年宁波市政府专项债券(四期),16.9000,100.00,100.00,10,3.47,07.13,银行间,宁波市政府,半年付,荷兰式招标,固定
2015年安徽省政府一般债券(一期),63.0000,100.00,100.00,3,2.9,06.08,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府一般债券(二期),93.0000,100.00,100.00,5,3.29,06.08,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府一般债券(三期),93.0000,100.00,100.00,7,3.58,06.08,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府一般债券(四期),63.0000,100.00,100.00,10,3.61,06.08,银行间,安徽省政府,半年付,荷兰式招标,固定
2015年安徽省政府一般债券(五期),5.0000,100.00,100.00,1,2.38,08.21,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府一般债券(六期),47.8725,100.00,100.00,3,3.03,08.21,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府一般债券(七期),75.0000,100.00,100.00,5,3.36,08.21,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府一般债券(八期),75.0000,100.00,100.00,7,3.61,08.21,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府一般债券(九期),50.0000,100.00,100.00,10,3.61,08.21,银行间,安徽省政府,半年付,荷兰式招标,固定
2015年安徽省政府专项债券(一期),49.3661,100.00,100.00,5,3.36,08.21,银行间,安徽省政府,年付,荷兰式招标,固定
2015年安徽省政府专项债券(二期),49.0000,100.00,100.00,7,3.6,08.21,银行间,安徽省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(一期),11.6000,100.00,100.00,3,2.83,07.15,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(二期),34.8000,100.00,100.00,5,3.13,07.15,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(三期),34.8000,100.00,100.00,7,3.45,07.15,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(四期),34.8000,100.00,100.00,10,3.46,07.15,银行间,福建省政府,半年付,荷兰式招标,固定
2015年福建省政府专项债券(一期),85.5000,100.00,100.00,5,3.16,07.27,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府专项债券(二期),85.5000,100.00,100.00,10,3.5,07.27,银行间,福建省政府,半年付,荷兰式招标,固定
2015年福建省政府一般债券(五期),8.0000,100.00,100.00,3,2.84,07.27,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(六期),24.0000,100.00,100.00,5,3.16,07.27,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(七期),24.0000,100.00,100.00,7,3.46,07.27,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(八期),24.0000,100.00,100.00,10,3.5,07.27,银行间,福建省政府,半年付,荷兰式招标,固定
2015年福建省政府专项债券(三期),73.6003,100.00,100.00,5,3.45,9.23,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府专项债券(四期),73.6000,100.00,100.00,10,3.61,9.23,银行间,福建省政府,半年付,荷兰式招标,固定
2015年福建省政府一般债券(九期),7.2207,100.00,100.00,3,3.28,9.23,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(十期),20.9000,100.00,100.00,5,3.45,9.23,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(十一期),20.9000,100.00,100.00,7,3.62,9.23,银行间,福建省政府,年付,荷兰式招标,固定
2015年福建省政府一般债券(十二期),20.9000,100.00,100.00,10,3.61,9.23,银行间,福建省政府,半年付,荷兰式招标,固定
2015年厦门市政府一般债券(一期),6.4718,100.00,100.00,3,2.92,08.22,银行间,厦门市政府,年付,荷兰式招标,固定
2015年厦门市政府一般债券(二期),9.4000,100.00,100.00,5,3.26,08.22,银行间,厦门市政府,年付,荷兰式招标,固定
2015年厦门市政府一般债券(三期),9.4000,100.00,100.00,7,3.51,08.22,银行间,厦门市政府,年付,荷兰式招标,固定
2015年厦门市政府一般债券(四期),6.3000,6.30,6.30,10,3.51,08.22,银行间,厦门市政府,半年付,荷兰式招标,固定
2015年厦门市政府专项债券(一期),7.0742,100.00,100.00,5,3.26,08.22,银行间,厦门市政府,年付,荷兰式招标,固定
2015年厦门市政府专项债券(二期),6.9000,100.00,100.00,10,3.51,08.22,银行间,厦门市政府,半年付,荷兰式招标,固定
2015年江西省政府一般债券(一期),41.7000,100.00,100.00,3,2.88,06.16,银行间,江西省政府,年付,荷兰式招标,固定
2015年江西省政府一般债券(二期),125.1000,100.00,100.00,5,3.25,06.16,银行间,江西省政府,年付,荷兰式招标,固定
2015年江西省政府一般债券(三期),125.1000,100.00,100.00,7,3.52,06.16,银行间,江西省政府,年付,荷兰式招标,固定
2015年江西省政府一般债券(四期),125.1000,100.00,100.00,10,3.59,06.16,银行间,江西省政府,半年付,荷兰式招标,固定
2015年山东省政府一般债券(一期),72.0000,100.00,100.00,3,2.87,06.01,银行间,山东省政府,年付,荷兰式招标,固定
2015年山东省政府一般债券(二期),108.0000,100.00,100.00,5,3.2,06.01,银行间,山东省政府,年付,荷兰式招标,固定
