Name,Total,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type,Year,Payment_Interval,isGov,Real_Interest,Inflation,Duration
2016年河南省政府专项债券(三期),78.9,100.0,7.0,3.26,5.31,沪市,河南省政府,年付,荷兰式招标,固定,2016,1.0,0,3.26,8.5,6.370817682385888
2014年记账式附息(十五期)国债,233.9,100.0,2.0,3.99,7.21,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.99,3.3,1.9616309260505815
2016年天津市政府一般债券(三期),49.28,100.0,3.0,2.67,6.01,沪市,天津市政府,年付,荷兰式招标,固定,2016,1.0,0,2.67,8.5,2.922659346286905
2016年天津市政府一般债券(五期),137.61,100.0,7.0,3.1,6.01,沪市,2016年天津市政府一般债券(五期),年付,荷兰式招标,固定,2016,1.0,0,3.1,8.5,6.399282503749943
2014年记账式附息(十九期)国债,260.0,100.0,2.0,3.89,8.18,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.89,3.3,1.9625565501973243
2014年记账式附息(二十期)国债,280.0,100.0,3.0,4.0,9.11,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.0,3.3,2.8860946745562126
2014年记账式附息(二十一期)国债,280.5,100.0,10.0,4.13,9.18,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.172642250000003,3.3,8.309453276312144
2014年记账式附息(二十二期)国债,224.5,100.0,1.0,3.71,9.22,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.71,3.3,1.0
2014年记账式附息(二十三期)国债,235.3,100.0,1.0,3.5,10.2,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.5,3.3,1.0
2014年记账式附息(二十四期)国债,281.8,100.0,7.0,3.7,10.23,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.7,3.3,6.293723890203524
2014年记账式附息(二十五期)国债,260.0,100.0,30.0,4.3,10.27,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.346225000000015,3.3,17.22062733752887
2014年记账式附息(二十六期)国债,280.4,100.0,5.0,3.53,10.3,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.53,3.3,4.6704648264957
2014年记账式附息(二十七期)国债,260.0,100.0,50.0,4.24,11.24,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.284944000000013,3.3,21.288105628657284
2016年河北省政府专项债券(六期),59.42,100.0,5.0,2.9,6.2,沪市,河北省政府,年付,荷兰式招标,固定,2016,1.0,0,2.9,8.5,4.726004338438107
2016年河北省政府专项债券(七期),43.0,100.0,7.0,3.18,6.2,沪市,河北省政府,年付,荷兰式招标,固定,2016,1.0,0,3.18,8.5,6.385021055325229
2016年贵州省政府一般债券(五期),80.0,100.0,3.0,2.81,6.3,沪市,贵州省政府,年付,荷兰式招标,固定,2016,1.0,0,2.81,8.5,2.9187511218771585
2014年北京市政府债券(一期),42.0,100.0,5.0,4.0,8.22,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.0,3.3,4.629895224256853
2014年北京市政府债券(二期),31.5,100.0,,4.18,8.22,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.18,3.3,0.0
2014年北京市政府债券(三期),31.5,100.0,10.0,4.24,8.22,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.284944000000013,3.3,8.270965613435695
2014年上海市政府债券(二期),37.8,100.0,7.0,4.22,9.12,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.22,3.3,6.204799502609368
2014年上海市政府债券(三期),37.8,100.0,10.0,4.33,9.12,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.33,3.3,8.324777407545875
2014年江苏省政府债券(一期),69.6,100.0,5.0,4.06,7.25,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.06,3.3,4.6247682801413195
2014年江苏省政府债券(二期),52.2,100.0,7.0,4.21,7.25,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.21,3.3,6.206487701193697
2014年江苏省政府债券(三期),52.2,100.0,10.0,4.29,7.25,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.336010249999989,3.3,8.253569745778586
2014年浙江省政府债券(一期),54.8,100.0,5.0,3.96,8.2,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.96,3.3,4.633319700072425
2014年浙江省政府债券(二期),41.1,100.0,7.0,4.17,8.2,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.17,3.3,6.21324899205358
2014年浙江省政府债券(三期),41.1,100.0,10.0,4.23,8.2,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.274732249999991,3.3,8.274452154942235
2014年江西省地方政府债券(一期),57.2,100.0,5.0,4.01,8.06,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.01,3.3,4.629039920117733
2014年江西省地方政府债券(二期),42.9,100.0,7.0,4.18,8.06,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.18,3.3,6.2115573937706055
2014年江西省地方政府债券(三期),42.9,100.0,10.0,4.27,8.06,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.315582249999994,3.3,8.260520733383352
2014年山东省政府债券(一期),54.8,100.0,5.0,3.75,7.14,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.75,3.3,4.651384127137576
2014年山东省政府债券(二期),41.1,100.0,7.0,3.88,7.14,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.88,3.3,6.262677880880709
2014年山东省政府债券(三期),41.1,100.0,10.0,3.93,7.14,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,3.968612249999981,3.3,8.380202418642652
2014年青岛市政府债券(一期),10.0,100.0,5.0,3.96,8.19,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.96,3.3,4.633319700072425
2014年青岛市政府债券(二期),7.5,100.0,7.0,4.18,8.19,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.18,3.3,6.2115573937706055
2014年青岛市政府债券(三期),7.5,100.0,10.0,4.25,8.19,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.295156249999987,3.3,8.267481530761291
2014年广东省政府债券(一期),59.2,100.0,5.0,3.84,6.24,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.84,3.3,4.643624505590418
2014年广东省政府债券(二期),44.4,100.0,7.0,3.97,6.24,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.97,3.3,6.247260456891732
2014年广东省政府债券(三期),44.4,100.0,10.0,4.05,6.24,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.091006250000029,3.3,8.33763280546117
深圳市2014年政府债券(一期),16.8,100.0,5.0,3.63,10.24,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.63,3.3,4.661771875175896
深圳市2014年政府债券(二期),12.6,100.0,7.0,3.79,10.24,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.79,3.3,6.278165555903606
深圳市2014年政府债券(三期),12.6,100.0,10.0,3.81,10.24,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.81,3.3,8.500128134930582
2014年宁夏回族自治区政府债券(一期),22.0,100.0,5.0,3.98,8.12,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.98,3.3,4.631606809985642
2014年宁夏回族自治区政府债券(二期),16.5,100.0,7.0,4.17,8.12,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.17,3.3,6.21324899205358
2014年宁夏回族自治区政府债券(三期),16.5,100.0,10.0,4.26,8.12,银行间,财政部,半年付,荷兰式招标,固定,2014,0.5,1,4.3053690000000255,3.3,8.263999904787099
2014年地方政府债券(一期),258.0,100.0,3.0,4.0,6.16,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.0,3.3,2.8860946745562126
2014年地方政府债券(二期),258.0,100.0,5.0,3.99,6.16,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,3.99,3.3,4.630750854158318
2014年地方政府债券(三期),183.0,100.0,7.0,4.1,6.23,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.1,3.3,6.22511404669905
2014年地方政府债券(四期),260.0,100.0,3.0,4.01,6.3,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.01,3.3,2.8858244541931244
2014年地方政府债券(五期),261.0,100.0,5.0,4.12,6.3,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.12,3.3,4.619653028237267
2014年地方政府债券(六期),234.0,100.0,3.0,4.15,7.15,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.15,3.3,2.882048607373915
2014年地方政府债券(七期),234.0,100.0,5.0,4.28,7.15,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.28,3.3,4.6060692517825155
2014年地方政府债券(八期),198.0,100.0,7.0,4.5,7.21,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.5,3.3,6.157872482707419
2014年地方政府债券(九期),242.0,100.0,3.0,4.1,8.18,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.1,3.3,2.8833955748970412
2014年地方政府债券(十期),247.0,100.0,5.0,4.16,8.18,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.16,3.3,4.616249338628637
2014年地方政府债券(十一期),163.0,100.0,3.0,4.14,9.16,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.14,3.3,2.88231786338647
2014年地方政府债券(十二期),163.0,100.0,5.0,4.15,9.16,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.15,3.3,4.617099775886328
2014年地方政府债券(十三期),207.0,100.0,7.0,4.12,9.25,银行间,财政部,年付,荷兰式招标,固定,2014,1.0,1,4.12,3.3,6.22171976371171
2014年记账式贴现(一期)国债,150.0,97.43,0.75,,4.21,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.75,1,3.5324274216035567,3.3,0.75
2014年记账式贴现(二期)国债,150.0,97.47,0.75,,5.12,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.75,1,3.475780743059609,3.3,0.75
2014年记账式贴现(三期)国债,150.0,98.12,0.5,,7.28,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.5,1,3.8687537693970597,3.3,0.5
2014年记账式贴现(四期)国债,150.0,98.09,0.4986,,8.25,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.4986,1,3.943554510422187,3.3,0.4986
2014年记账式贴现(五期)国债,150.0,98.1,0.4986,,9.15,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.4986,1,3.9223047507641606,3.3,0.4986
2014年记账式贴现(六期)国债,150.0,99.12,0.249,0.0,10.11,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.249,1,3.6135353927125413,3.3,0.249
2014年记账式贴现(七期)国债,150.0,99.16,0.25,,10.28,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.25,1,3.4317630706830027,3.3,0.25
2014年记账式贴现(八期)国债,150.0,99.18,0.25,,12.15,银行间,财政部,贴现,荷兰式招标,贴现,2014,0.25,1,3.3483587704597806,3.3,0.25
2015年记账式附息(一期)国债,200.0,100.0,1.0,3.14,1.15,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.14,3.0,1.0
2015年记账式附息(二期)国债,200.0,100.0,7.0,3.36,1.22,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.36,3.0,6.353144677105255
2015年记账式附息(三期)国债,200.0,100.0,5.0,3.31,2.05,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.31,3.0,4.689706969498428
2015年记账式附息(四期)国债,200.0,100.0,3.0,3.22,3.26,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.22,3.0,2.9073866452750026
2015年记账式附息（五期）国债,300.0,100.0,10.0,3.64,4.09,银行间,财政部,半年付,荷兰式招标,固定,2015,0.5,1,3.6731239999999943,3.0,8.484588162051477
2015年记账式附息(六期)国债,220.0,220.0,1.0,3.13,4.13,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.13,3.0,0.4545454545454545
2015年记账式附息(七期)国债,300.0,100.0,7.0,3.54,4.16,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.54,3.0,6.321558898374762
2015年记账式附息(八期)国债,260.0,100.0,20.0,4.09,4.27,银行间,财政部,半年付,荷兰式招标,固定,2015,0.5,1,4.131820250000007,3.0,13.898527612961397
2015年记账式附息(九期)国债,220.0,100.0,1.0,2.66,5.11,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,2.66,3.0,1.0
2015年记账式附息(十期)国债,260.0,100.0,50.0,3.99,5.25,银行间,财政部,半年付,荷兰式招标,固定,2015,0.5,1,4.029800249999993,3.0,22.16726349941213
2015年记账式附息(十一期)国债,301.2,100.0,5.0,3.1,5.28,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.1,3.0,4.7082267294685405
2015年记账式附息(十二期)国债,300.5,100.0,3.0,2.73,6.11,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,2.73,3.0,2.920982657723331
2015年记账式附息(十三期)国债,251.6,100.0,2.0,2.44,6.25,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,2.44,3.0,1.9761811792268649
2015年记账式附息(十四期)国债,300.0,100.0,7.0,3.3,7.09,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.3,3.0,6.36373768021578
2015年记账式附息(十五期)国债,221.0,100.0,1.0,2.4,7.13,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,2.4,3.0,1.0
2015年记账式附息(十六期)国债,300.0,300.0,10.0,3.51,7.16,银行间,财政部,半年付,荷兰式招标,固定,2015,0.5,1,3.540800249999987,3.0,2.8440285902943288
2015年记账式附息(十七期)国债,260.0,100.0,30.0,3.94,7.27,银行间,财政部,半年付,荷兰式招标,固定,2015,0.5,1,3.9788090000000054,3.0,17.9364510377482
2015年记账式附息(十八期)国债,220.0,100.0,1.0,2.16,8.1,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,2.16,3.0,1.0
2015年记账式附息(十九期)国债,300.0,100.0,5.0,3.14,9.08,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,3.14,3.0,4.704687614712836
2015年记账式附息(二十期)国债,260.0,100.0,1.0,2.31,9.21,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,2.31,3.0,1.0000000000000002
2015年记账式附息(二十一期)国债,260.0,260.0,20.0,3.74,9.22,银行间,财政部,半年付,荷兰式招标,固定,2015,0.5,1,3.7749689999999836,3.0,5.500275381968649
2015年记账式附息(二十二期)国债,300.0,100.0,3.0,2.92,9.24,银行间,财政部,年付,荷兰式招标,固定,2015,1.0,1,2.92,3.0,2.9156902927331867
2015年记账式附息(二十三期)国债,280.0,100.0,10.0,2.99,10.15,银行间,财政部,半年付,荷兰式招标,固定,2015,0.5,1,3.0123502499999955,3.0,8.726555706603577
2015年北京市政府一般债券(一期),28.0,100.0,3.0,2.88,7.08,银行间,北京市政府,年付,荷兰式招标,固定,2015,1.0,0,2.88,3.0,2.91680231419111
2015年北京市政府一般债券(二期),84.0,100.0,5.0,3.17,7.08,银行间,北京市政府,年付,荷兰式招标,固定,2015,1.0,0,3.17,3.0,4.702036851335083
2015年北京市政府一般债券(三期),84.0,100.0,7.0,3.52,7.08,银行间,北京市政府,年付,荷兰式招标,固定,2015,1.0,0,3.52,3.0,6.325054183748001
2015年北京市政府一般债券(四期),84.0,100.0,10.0,3.58,7.08,银行间,北京市政府,年付,荷兰式招标,固定,2015,1.0,0,3.58,3.0,8.579708732140052
2015年北京市政府专项债券(一期),15.6,100.0,3.0,3.02,8.26,银行间,北京市政府,年付,荷兰式招标,固定,2015,1.0,0,3.02,3.0,2.9129152628853627
2015年北京市政府专项债券(二期),36.4,100.0,5.0,3.36,8.26,银行间,北京市政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年北京市政府专项债券(三期),15.6,100.0,7.0,3.61,8.26,银行间,北京市政府,年付,荷兰式招标,固定,2015,1.0,0,3.61,3.0,6.309353294847299
2015年北京市政府专项债券(四期),23.4,100.0,10.0,3.6,8.26,银行间,北京市政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6324000000000023,3.0,8.499155946322187
2015年天津市政府一般债券(一期),15.0,100.0,3.0,2.89,6.09,银行间,天津市政府,年付,荷兰式招标,固定,2015,1.0,0,2.89,3.0,2.916524201004046
2015年天津市政府一般债券(二期),39.0,100.0,5.0,3.28,6.09,银行间,天津市政府,年付,荷兰式招标,固定,2015,1.0,0,3.28,3.0,4.692343505868616
2015年天津市政府一般债券(三期),39.0,100.0,7.0,3.56,6.09,银行间,天津市政府,年付,美国式招标,固定,2015,1.0,0,3.56,3.0,6.318067159072782
2015年天津市政府一般债券(四期),39.0,100.0,10.0,3.6,6.09,银行间,天津市政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6324000000000023,3.0,8.499155946322187
2015年天津市政府一般债券(五期),8.19,100.0,3.0,3.04,8.19,银行间,天津市政府,年付,荷兰式招标,固定,2015,1.0,0,3.04,3.0,2.9123611164692718
2015年天津市政府一般债券(六期),23.0,100.0,5.0,3.36,8.19,银行间,天津市政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年天津市政府一般债券(七期),23.0,100.0,7.0,3.6,8.19,银行间,天津市政府,年付,荷兰式招标,固定,2015,1.0,0,3.6,3.0,6.311094300373689
2015年天津市政府一般债券(八期),23.0,100.0,10.0,3.62,8.19,银行间,天津市政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6527610000000044,3.0,8.491866863694376
2015年天津市政府专项债券(一期),45.41,100.0,5.0,3.36,8.19,银行间,天津市政府,年付,荷兰式招标,固定,2015,1.0,0,3.36,3.0,4.685319485621394
2015年天津市政府专项债券(二期),5.0,100.0,7.0,3.6,8.19,银行间,天津市政府,年付,荷兰式招标,固定,2015,1.0,0,3.6,3.0,6.311094300373689
2015年天津市政府专项债券(三期),36.0,100.0,10.0,3.62,8.19,银行间,天津市政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6527610000000044,3.0,8.491866863694376
2015年河北省政府一般债券(一期),94.0,100.0,3.0,2.87,6.11,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,2.87,3.0,2.9170804993035078
2015年河北省政府一般债券(二期),141.0,100.0,5.0,3.25,6.11,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.25,3.0,4.694983082403478
2015年河北省政府一般债券(三期),141.0,100.0,7.0,3.53,6.11,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.53,3.0,6.323306097516017
2015年河北省政府一般债券(四期),94.0,100.0,10.0,3.58,6.11,银行间,河北省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.6120410000000103,3.0,8.506455428105268
2015年河北省政府专项债券(一期),4.8,100.0,3.0,2.87,6.12,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,2.87,3.0,2.9170804993035078
2015年河北省政府专项债券(二期),4.8,100.0,5.0,3.25,6.12,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.25,3.0,4.694983082403478
2015年河北省政府专项债券(三期),6.4,100.0,7.0,3.52,6.12,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.52,3.0,6.325054183748001
2015年河北省政府一般债券(五期),140.0,100.0,3.0,3.18,9.18,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.18,3.0,2.908490088832801
2015年河北省政府一般债券(六期),140.0,100.0,5.0,3.37,9.18,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.37,3.0,4.684442998823904
2015年河北省政府一般债券(七期),140.0,100.0,7.0,3.54,9.18,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.54,3.0,6.321558898374762
2015年河北省政府一般债券(八期),49.45,100.0,10.0,3.53,9.18,银行间,河北省政府,半年付,荷兰式招标,固定,2015,0.5,0,3.5611522499999992,3.0,8.524749748438786
2015年河北省政府专项债券(四期),47.0,100.0,3.0,3.17,9.21,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.17,3.0,2.908766127521267
2015年河北省政府专项债券(五期),47.74,100.0,5.0,3.37,9.21,银行间,河北省政府,年付,荷兰式招标,固定,2015,1.0,0,3.37,3.0,4.684442998823904
2015年山西省政府一般债券(一期),23.0,100.0,3.0,2.87,6.15,银行间,山西省政府,年付,荷兰式招标,固定,2015,1.0,0,2.87,3.0,2.9170804993035078
2015年山西省政府一般债券(二期),48.0,100.0,5.0,3.25,6.15,银行间,山西省政府,年付,荷兰式招标,固定,2015,1.0,0,3.25,3.0,4.694983082403478
